2026/07/21 20:57:25.764, 9.47, 195, 405, 45, 134, 0x0000000000000000
2026/07/21 20:57:25.884, 9.47, 195, 405, 45, 134, 0x0000000000000000
2026/07/21 20:57:25.985, 9.47, 195, 405, 45, 134, 0x0000000000000000
2026/07/21 20:57:26.090, 9.47, 195, 405, 45, 134, 0x0000000000000000
2026/07/21 20:57:26.190, 9.47, 195, 405, 45, 134, 0x0000000000000000
2026/07/21 20:57:26.290, 9.47, 195, 405, 45, 134, 0x0000000000000000
2026/07/21 20:57:26.391, 10.23, 195, 405, 45, 134, 0x0000000000000000
2026/07/21 20:57:26.491, 10.23, 195, 405, 45, 134, 0x0000000000000000
2026/07/21 20:57:26.591, 10.23, 195, 405, 45, 134, 0x0000000000000000
2026/07/21 20:57:26.691, 10.23, 195, 405, 45, 134, 0x0000000000000000
2026/07/21 20:57:26.791, 10.23, 195, 405, 45, 134, 0x0000000000000000
2026/07/21 20:57:26.962, 13.42, 195, 405, 45, 134, 0x0000000000000000
2026/07/21 20:57:27.062, 13.42, 195, 405, 45, 134, 0x0000000000000000
2026/07/21 20:57:27.162, 13.42, 195, 405, 45, 134, 0x0000000000000000
2026/07/21 20:57:27.262, 13.42, 195, 405, 45, 134, 0x0000000000000000
2026/07/21 20:57:27.362, 14.13, 195, 405, 45, 134, 0x0000000000000000
2026/07/21 20:57:27.462, 14.13, 195, 405, 45, 134, 0x0000000000000000
2026/07/21 20:57:27.562, 14.13, 195, 405, 45, 134, 0x0000000000000000
2026/07/21 20:57:27.662, 14.13, 195, 405, 45, 134, 0x0000000000000000
2026/07/21 20:57:27.767, 14.13, 195, 405, 45, 713, 0x0000000000000000
2026/07/21 20:57:27.867, 34.97, 1770, 13801, 48, 713, 0x0000000000000000
2026/07/21 20:57:27.967, 34.97, 1770, 13801, 48, 713, 0x0000000000000000
2026/07/21 20:57:28.067, 34.97, 1770, 13801, 48, 713, 0x0000000000000000
2026/07/21 20:57:28.167, 34.97, 1770, 13801, 48, 713, 0x0000000000000000
2026/07/21 20:57:28.267, 34.97, 1770, 13801, 48, 713, 0x0000000000000000
2026/07/21 20:57:28.367, 145.92, 2775, 13801, 59, 713, 0x0000000000000000
2026/07/21 20:57:28.467, 145.92, 2775, 13801, 59, 713, 0x0000000000000000
2026/07/21 20:57:28.568, 145.92, 2775, 13801, 59, 713, 0x0000000000000000
2026/07/21 20:57:28.668, 145.92, 2775, 13801, 59, 713, 0x0000000000000000
2026/07/21 20:57:28.768, 145.92, 2775, 13801, 59, 713, 0x0000000000000000
2026/07/21 20:57:28.868, 312.13, 2790, 13801, 64, 713, 0x0000000000000000
2026/07/21 20:57:28.968, 312.13, 2790, 13801, 64, 713, 0x0000000000000000
2026/07/21 20:57:29.068, 312.13, 2790, 13801, 64, 134, 0x0000000000000000
2026/07/21 20:57:29.168, 312.13, 2790, 13801, 64, 134, 0x0000000000000000
2026/07/21 20:57:29.269, 312.13, 2790, 13801, 64, 134, 0x0000000000000000
2026/07/21 20:57:29.369, 329.97, 2707, 14001, 56, 134, 0x0000000000000000
2026/07/21 20:57:29.469, 329.97, 2707, 14001, 56, 134, 0x0000000000000000
2026/07/21 20:57:29.569, 329.97, 2707, 14001, 56, 134, 0x0000000000000000
2026/07/21 20:57:29.669, 329.97, 2707, 14001, 56, 134, 0x0000000000000000
2026/07/21 20:57:29.769, 329.97, 2707, 14001, 56, 134, 0x0000000000000000
2026/07/21 20:57:29.869, 166.97, 2587, 14001, 50, 134, 0x0000000000000000
2026/07/21 20:57:29.969, 166.97, 2587, 14001, 50, 134, 0x0000000000000000
